month-year,year,advertiser,brand root,category level 2,category level 3,category level 8,channel,placement,publisher,impressions,spend (usd)
Oct 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Stories,Instagram,42216,368.83
Oct 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Feed,Instagram,27192,200.84
Oct 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Feed,Instagram,21987,192.1
May 2025,2025,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Feed,Instagram,15986,121.38
Jul 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Feed,Instagram,195141,1441.36
Jul 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Stories,Instagram,10013965,73965.78
Jul 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Reels,Instagram,64717,478.02
Jul 2025,2025,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Feed,Instagram,134265,1027.98
Dec 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Feed,Instagram,23149,202.25
Dec 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Reels,Instagram,172989,1337.09
Sep 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Reels,Instagram,213526,1577.15
Sep 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Feed,Instagram,20245,149.54
May 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Stories,Instagram,42207,299.06
May 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Feed,Instagram,21431,151.85
Jul 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Feed,Instagram,22077,163.07
May 2025,2025,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Reels,Instagram,32163,244.2
May 2025,2025,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Feed,Instagram,16063,121.96
Apr 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Feed,Instagram,46143,321.62
Apr 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Reels,Instagram,22537,159.68
Jul 2025,2025,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Feed,Instagram,13937,114.59
Aug 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Stories,Instagram,22336,164.98
Aug 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Reels,Instagram,109658,809.96
Aug 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Feed,Instagram,89590,661.73
Jan 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Feed,Instagram,103038,706.84
Jan 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Reels,Instagram,40878,280.42
Jul 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Stories,Instagram,4937275,36467.58
Jul 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Feed,Instagram,67999,502.25
Jul 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Reels,Instagram,67373,497.63
Feb 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Feed,Instagram,31002,212.67
May 2025,2025,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Reels,Instagram,15697,119.18
May 2025,2025,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Feed,Instagram,51284,389.39
Oct 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Stories,Instagram,661914,4689.98
Dec 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Reels,Instagram,99707,906.7
Mar 2025,2025,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Stories,Instagram,82212,732.94
Oct 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Reels,Instagram,49678,346.06
Dec 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Feed,Instagram,19122,173.89
Mar 2025,2025,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Reels,Instagram,18873,168.26
Oct 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Feed,Instagram,416006,2912.21
Mar 2025,2025,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Feed,Instagram,63213,563.55
Jan 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Reels,Instagram,31811,218.22
Jan 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Feed,Instagram,91510,627.76
Mar 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Feed,Instagram,49120,336.97
Mar 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Stories,Instagram,49993,342.96
Jan 2025,2025,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Feed,Instagram,18942,153.03
Jan 2025,2025,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Reels,Instagram,57342,482.81
Jan 2025,2025,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Feed,Instagram,86055,666.02
Jan 2025,2025,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Reels,Instagram,21749,154.1
Jan 2025,2025,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Feed,Instagram,119659,901.41
Jan 2025,2025,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Reels,Instagram,177767,1345.43
Jul 2025,2025,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Reels,Instagram,17151972,141231.95
Jul 2025,2025,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Feed,Instagram,1039304,8491.71
Mar 2025,2025,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Stories,Instagram,147933,1195.11
Jun 2025,2025,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Reels,Instagram,189516,1488.85
Mar 2025,2025,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Feed,Instagram,110727,894.54
Jun 2025,2025,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Feed,Instagram,53114,408.15
Jun 2025,2025,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Stories,Instagram,21374,157.87
Oct 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Feed,Instagram,21900,191.33
Oct 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Stories,Instagram,21199,185.21
Jul 2025,2025,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Reels,Instagram,396171,3034.41
Jul 2025,2025,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Feed,Instagram,31683,240.56
Jul 2025,2025,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Feed,Instagram,443666,3917.16
Jul 2025,2025,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Stories,Instagram,630633,5568.53
Jan 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Feed,Instagram,27252,186.95
Feb 2025,2025,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Reels,Instagram,42538,314.2
Feb 2025,2025,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Stories,Instagram,64471,476.2
Sep 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Feed,Instagram,2147070,14867.4
Sep 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Stories,Instagram,447466,3165.14
Mar 2025,2025,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Stories,Instagram,17394,140.53
Sep 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Reels,Instagram,93308,655.2
Oct 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Reels,Instagram,43070,376.3
Oct 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Stories,Instagram,21840,190.81
Apr 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Reels,Instagram,43126,305.56
Dec 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Reels,Instagram,20519,186.59
Jul 2025,2025,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Feed,Instagram,35494,286.75
Feb 2025,2025,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Feed,Instagram,123916,850.06
Jul 2025,2025,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Reels,Instagram,108886,886.61
Jul 2025,2025,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Feed,Instagram,69632,546.75
Nov 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Reels,Instagram,87092,776.45
Nov 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Feed,Instagram,21611,192.67
Feb 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Feed,Instagram,26532,182.01
Mar 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Feed,Instagram,98651,676.75
Mar 2025,2025,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Feed,Instagram,34788,281.05
Mar 2025,2025,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Reels,Instagram,21840,190.81
Nov 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Feed,Instagram,19514,173.97
Nov 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Reels,Instagram,383190,3399.74
Nov 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Feed,Instagram,65263,581.83
Aug 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Stories,Instagram,108656,802.55
Aug 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Feed,Instagram,173261,1279.75
Jul 2025,2025,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Feed,Instagram,13419,110.34
Jul 2025,2025,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Reels,Instagram,43174,336.26
Mar 2025,2025,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Stories,Instagram,22132,163.47
Mar 2025,2025,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Feed,Instagram,43241,319.39
Jul 2025,2025,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Stories,Instagram,1151507,9128.57
Jul 2025,2025,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Reels,Instagram,100953,763.46
Jul 2025,2025,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Feed,Instagram,507530,3839.43
Dec 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Feed,Instagram,96746,879.77
Sep 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Feed,Instagram,21578,159.38
Sep 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Reels,Instagram,88559,654.13
Mar 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Feed,Instagram,120696,827.97
Aug 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Stories,Instagram,64703,477.9
Aug 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Feed,Instagram,22025,162.68
Jul 2025,2025,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Reels,Instagram,13811,113.56
Apr 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Reels,Instagram,86617,613.72
May 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Feed,Instagram,20781,147.24
May 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Stories,Instagram,21824,154.63
Jul 2025,2025,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Instagram,Feed,Instagram,33806,256.67
Sep 2024,2024,Motif Medical,Motif Medical,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Instagram,Reels,Instagram,109664,810.01
Sep 2024,2024,Motif Medical,Motif Medical,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Instagram,Feed,Instagram,44192,326.41
Jun 2025,2025,Motif Medical,Motif Medical,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Instagram,Feed,Instagram,66244,502.97
Apr 2025,2025,Motif Medical,Motif Medical,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Instagram,Reels,Instagram,35359,268.47
Apr 2025,2025,Motif Medical,Motif Medical,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Instagram,Feed,Instagram,48581,338.1
Feb 2025,2025,Motif Medical,Motif Medical,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Instagram,Reels,Instagram,18585,150.14
May 2025,2025,Motif Medical,Motif Medical,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Instagram,Reels,Instagram,49260,374.01
May 2025,2025,Motif Medical,Motif Medical,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Instagram,Feed,Instagram,67913,515.64
Jan 2024,2024,Motif Medical,Motif Medical,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Instagram,Feed,Instagram,31624,216.94
